unix_timestamp,client_ip,gps_data
1758538725,192.168.43.100,b'1758538725,0.0,0.0,0.07'
1758538727,192.168.43.100,b'1758538727,0.0,0.0,0.07'
1758538729,192.168.43.100,b'1758538729,0.0,0.0,0.07'
1758538731,192.168.43.100,b'1758538731,0.0,0.0,0.07'
1758538733,192.168.43.100,b'1758538733,0.0,0.0,0.07'
1758538735,192.168.43.100,b'1758538735,0.0,0.0,0.07'
1758538737,192.168.43.100,b'1758538737,0.0,0.0,0.07'
1758538739,192.168.43.100,b'1758538739,0.0,0.0,0.07'
1758538741,192.168.43.100,b'1758538741,0.0,0.0,0.07'
1758538743,192.168.43.100,b'1758538743,0.0,0.0,0.07'
1758538745,192.168.43.100,b'1758538745,0.0,0.0,0.07'
1758538747,192.168.43.100,b'1758538747,0.0,0.0,0.07'
1758538749,192.168.43.100,b'1758538749,0.0,0.0,0.07'
1758538751,192.168.43.100,b'1758538751,0.0,0.0,0.07'
1758538753,192.168.43.100,b'1758538753,0.0,0.0,0.07'
1758538755,192.168.43.100,b'1758538755,0.0,0.0,0.07'
1758538757,192.168.43.100,b'1758538757,0.0,0.0,0.07'
1758538759,192.168.43.100,b'1758538759,0.0,0.0,0.07'
1758538761,192.168.43.100,b'1758538761,0.0,0.0,0.07'
1758538763,192.168.43.100,b'1758538763,0.0,0.0,0.07'
1758538765,192.168.43.100,b'1758538765,0.0,0.0,0.07'
1758538767,192.168.43.100,b'1758538767,0.0,0.0,0.07'
1758538769,192.168.43.100,b'1758538769,0.0,0.0,0.07'
1758538771,192.168.43.100,b'1758538771,0.0,0.0,0.07'
1758538773,192.168.43.100,b'1758538773,0.0,0.0,0.07'
1758538775,192.168.43.100,b'1758538775,0.0,0.0,0.07'
1758538777,192.168.43.100,b'1758538777,0.0,0.0,0.07'
1758538779,192.168.43.100,b'1758538779,0.0,0.0,0.07'
1758538781,192.168.43.100,b'1758538781,0.0,0.0,0.07'
1758538783,192.168.43.100,b'1758538783,0.0,0.0,0.07'
1758538785,192.168.43.100,b'1758538785,0.0,0.0,0.07'
1758538787,192.168.43.100,b'1758538787,0.0,0.0,0.07'
1758538789,192.168.43.100,b'1758538789,0.0,0.0,0.07'
1758538791,192.168.43.100,b'1758538791,0.0,0.0,0.07'
1758538793,192.168.43.100,b'1758538793,0.0,0.0,0.07'
1758538795,192.168.43.100,b'1758538795,0.0,0.0,0.07'
1758538797,192.168.43.100,b'1758538797,0.0,0.0,0.07'
1758538799,192.168.43.100,b'1758538799,0.0,0.0,0.07'
1758538801,192.168.43.100,b'1758538801,0.0,0.0,0.07'
1758538803,192.168.43.100,b'1758538803,0.0,0.0,0.07'
1758538805,192.168.43.100,b'1758538805,0.0,0.0,0.07'
1758538807,192.168.43.100,b'1758538807,0.0,0.0,0.07'
1758538809,192.168.43.100,b'1758538809,0.0,0.0,0.07'
1758538811,192.168.43.100,b'1758538811,0.0,0.0,0.07'
1758538813,192.168.43.100,b'1758538813,0.0,0.0,0.07'
1758538815,192.168.43.100,b'1758538815,0.0,0.0,0.07'
1758538817,192.168.43.100,b'1758538817,0.0,0.0,0.07'
1758538819,192.168.43.100,b'1758538819,0.0,0.0,0.07'
1758538821,192.168.43.100,b'1758538821,0.0,0.0,0.07'
1758538823,192.168.43.100,b'1758538823,0.0,0.0,0.07'
1758538825,192.168.43.100,b'1758538825,0.0,0.0,0.07'
1758538827,192.168.43.100,b'1758538827,0.0,0.0,0.07'
1758538829,192.168.43.100,b'1758538829,0.0,0.0,0.07'
1758538831,192.168.43.100,b'1758538831,0.0,0.0,0.07'
1758538833,192.168.43.100,b'1758538833,0.0,0.0,0.07'
1758538835,192.168.43.100,b'1758538835,0.0,0.0,0.07'
1758538837,192.168.43.100,b'1758538837,0.0,0.0,0.07'
1758538839,192.168.43.100,b'1758538839,0.0,0.0,0.07'
1758538841,192.168.43.100,b'1758538841,0.0,0.0,0.07'
1758538843,192.168.43.100,b'1758538843,0.0,0.0,0.07'
1758538845,192.168.43.100,b'1758538845,0.0,0.0,0.07'
1758538847,192.168.43.100,b'1758538847,0.0,0.0,0.07'
1758538849,192.168.43.100,b'1758538849,0.0,0.0,0.07'
1758538851,192.168.43.100,b'1758538851,0.0,0.0,0.07'
1758538853,192.168.43.100,b'1758538853,0.0,0.0,0.07'
1758538855,192.168.43.100,b'1758538855,0.0,0.0,0.07'
1758538857,192.168.43.100,b'1758538857,0.0,0.0,0.07'
1758538859,192.168.43.100,b'1758538859,0.0,0.0,0.07'
1758538861,192.168.43.100,b'1758538861,0.0,0.0,0.07'
1758538863,192.168.43.100,b'1758538863,0.0,0.0,0.07'
1758538865,192.168.43.100,b'1758538865,0.0,0.0,0.07'
1758538867,192.168.43.100,b'1758538867,0.0,0.0,0.07'
1758538869,192.168.43.100,b'1758538869,0.0,0.0,0.07'
1758538871,192.168.43.100,b'1758538871,0.0,0.0,0.07'
1758538873,192.168.43.100,b'1758538873,0.0,0.0,0.07'
1758538875,192.168.43.100,b'1758538875,0.0,0.0,0.07'
1758538877,192.168.43.100,b'1758538877,0.0,0.0,0.07'
1758538879,192.168.43.100,b'1758538879,0.0,0.0,0.07'
1758538881,192.168.43.100,b'1758538881,0.0,0.0,0.07'
1758538883,192.168.43.100,b'1758538883,0.0,0.0,0.07'
1758538885,192.168.43.100,b'1758538885,0.0,0.0,0.07'
1758538887,192.168.43.100,b'1758538887,0.0,0.0,0.07'
1758538889,192.168.43.100,b'1758538889,0.0,0.0,0.07'
1758538891,192.168.43.100,b'1758538891,0.0,0.0,0.07'
1758538893,192.168.43.100,b'1758538893,0.0,0.0,0.07'
1758538895,192.168.43.100,b'1758538895,0.0,0.0,0.07'
1758538897,192.168.43.100,b'1758538897,0.0,0.0,0.07'
1758538899,192.168.43.100,b'1758538899,0.0,0.0,0.07'
1758538901,192.168.43.100,b'1758538901,0.0,0.0,0.07'
1758538903,192.168.43.100,b'1758538903,0.0,0.0,0.07'
1758538905,192.168.43.100,b'1758538905,0.0,0.0,0.07'
1758538907,192.168.43.100,b'1758538907,0.0,0.0,0.07'
1758538909,192.168.43.100,b'1758538909,0.0,0.0,0.07'
1758538911,192.168.43.100,b'1758538911,0.0,0.0,0.07'
1758538913,192.168.43.100,b'1758538913,0.0,0.0,0.07'
1758538915,192.168.43.100,b'1758538915,0.0,0.0,0.07'
1758538917,192.168.43.100,b'1758538917,0.0,0.0,0.07'
1758538919,192.168.43.100,b'1758538919,0.0,0.0,0.07'
1758538921,192.168.43.100,b'1758538921,0.0,0.0,0.07'
1758538923,192.168.43.100,b'1758538923,0.0,0.0,0.07'
1758538925,192.168.43.100,b'1758538925,0.0,0.0,0.07'
1758538927,192.168.43.100,b'1758538927,0.0,0.0,0.07'
1758538929,192.168.43.100,b'1758538929,0.0,0.0,0.07'
1758538931,192.168.43.100,b'1758538931,0.0,0.0,0.07'
1758538933,192.168.43.100,b'1758538933,0.0,0.0,0.07'
1758538935,192.168.43.100,b'1758538935,0.0,0.0,0.07'
1758538937,192.168.43.100,b'1758538937,0.0,0.0,0.07'
1758538939,192.168.43.100,b'1758538939,0.0,0.0,0.07'
1758538941,192.168.43.100,b'1758538941,0.0,0.0,0.07'
1758538943,192.168.43.100,b'1758538943,0.0,0.0,0.07'
1758538945,192.168.43.100,b'1758538945,0.0,0.0,0.07'
1758538947,192.168.43.100,b'1758538947,0.0,0.0,0.07'
1758538949,192.168.43.100,b'1758538949,0.0,0.0,0.07'
1758538951,192.168.43.100,b'1758538951,0.0,0.0,0.07'
1758538953,192.168.43.100,b'1758538953,0.0,0.0,0.07'
1758538955,192.168.43.100,b'1758538955,0.0,0.0,0.07'
1758538957,192.168.43.100,b'1758538957,0.0,0.0,0.07'
1758538959,192.168.43.100,b'1758538959,0.0,0.0,0.07'
1758538961,192.168.43.100,b'1758538961,0.0,0.0,0.07'
1758538963,192.168.43.100,b'1758538963,0.0,0.0,0.07'
1758538965,192.168.43.100,b'1758538965,0.0,0.0,0.07'
1758538967,192.168.43.100,b'1758538967,0.0,0.0,0.07'
1758538969,192.168.43.100,b'1758538969,0.0,0.0,0.07'
1758538971,192.168.43.100,b'1758538971,0.0,0.0,0.07'
1758538973,192.168.43.100,b'1758538973,0.0,0.0,0.07'
1758538975,192.168.43.100,b'1758538975,0.0,0.0,0.07'
1758538977,192.168.43.100,b'1758538977,0.0,0.0,0.07'
1758538979,192.168.43.100,b'1758538979,0.0,0.0,0.07'
1758538981,192.168.43.100,b'1758538981,0.0,0.0,0.07'
1758538983,192.168.43.100,b'1758538983,0.0,0.0,0.07'
1758538985,192.168.43.100,b'1758538985,0.0,0.0,0.07'
1758538987,192.168.43.100,b'1758538987,0.0,0.0,0.07'
1758538989,192.168.43.100,b'1758538989,0.0,0.0,0.07'
1758538991,192.168.43.100,b'1758538991,0.0,0.0,0.07'
1758538993,192.168.43.100,b'1758538993,0.0,0.0,0.07'
1758538995,192.168.43.100,b'1758538995,0.0,0.0,0.07'
1758538997,192.168.43.100,b'1758538997,0.0,0.0,0.07'
1758538999,192.168.43.100,b'1758538999,0.0,0.0,0.07'
1758539001,192.168.43.100,b'1758539001,0.0,0.0,0.07'
1758539003,192.168.43.100,b'1758539003,0.0,0.0,0.07'
1758539005,192.168.43.100,b'1758539005,0.0,0.0,0.07'
1758539007,192.168.43.100,b'1758539007,0.0,0.0,0.07'
1758539009,192.168.43.100,b'1758539009,0.0,0.0,0.07'
1758539011,192.168.43.100,b'1758539011,0.0,0.0,0.07'
1758539013,192.168.43.100,b'1758539013,0.0,0.0,0.07'
1758539015,192.168.43.100,b'1758539015,0.0,0.0,0.07'
1758539017,192.168.43.100,b'1758539017,0.0,0.0,0.07'
1758539019,192.168.43.100,b'1758539019,0.0,0.0,0.07'
1758539021,192.168.43.100,b'1758539021,0.0,0.0,0.07'
1758539023,192.168.43.100,b'1758539023,0.0,0.0,0.07'
1758539025,192.168.43.100,b'1758539025,0.0,0.0,0.07'
1758539027,192.168.43.100,b'1758539027,0.0,0.0,0.07'
1758539029,192.168.43.100,b'1758539029,0.0,0.0,0.07'
1758539031,192.168.43.100,b'1758539031,0.0,0.0,0.07'
1758539033,192.168.43.100,b'1758539033,0.0,0.0,0.07'
1758539035,192.168.43.100,b'1758539035,0.0,0.0,0.07'
1758539037,192.168.43.100,b'1758539037,0.0,0.0,0.07'
1758539039,192.168.43.100,b'1758539039,0.0,0.0,0.07'
1758539041,192.168.43.100,b'1758539041,0.0,0.0,0.07'
1758539043,192.168.43.100,b'1758539043,0.0,0.0,0.07'
1758539045,192.168.43.100,b'1758539045,0.0,0.0,0.07'
1758539047,192.168.43.100,b'1758539047,0.0,0.0,0.07'
1758539049,192.168.43.100,b'1758539049,0.0,0.0,0.07'
1758539051,192.168.43.100,b'1758539051,0.0,0.0,0.07'
1758539053,192.168.43.100,b'1758539053,0.0,0.0,0.07'
1758539055,192.168.43.100,b'1758539055,0.0,0.0,0.07'
1758539057,192.168.43.100,b'1758539057,0.0,0.0,0.07'
1758539059,192.168.43.100,b'1758539059,0.0,0.0,0.07'
1758539061,192.168.43.100,b'1758539061,0.0,0.0,0.07'
1758539063,192.168.43.100,b'1758539063,0.0,0.0,0.07'
1758539065,192.168.43.100,b'1758539065,0.0,0.0,0.07'
1758539067,192.168.43.100,b'1758539067,0.0,0.0,0.07'
1758539069,192.168.43.100,b'1758539069,0.0,0.0,0.07'
1758539071,192.168.43.100,b'1758539071,0.0,0.0,0.07'
1758539073,192.168.43.100,b'1758539073,0.0,0.0,0.07'
1758539075,192.168.43.100,b'1758539075,0.0,0.0,0.07'
1758539077,192.168.43.100,b'1758539077,0.0,0.0,0.07'
1758539079,192.168.43.100,b'1758539079,0.0,0.0,0.07'
1758539081,192.168.43.100,b'1758539081,0.0,0.0,0.07'
1758539083,192.168.43.100,b'1758539083,0.0,0.0,0.07'
1758539085,192.168.43.100,b'1758539085,0.0,0.0,0.07'
1758539087,192.168.43.100,b'1758539087,0.0,0.0,0.07'
1758539089,192.168.43.100,b'1758539089,0.0,0.0,0.07'
1758539091,192.168.43.100,b'1758539091,0.0,0.0,0.07'
1758539093,192.168.43.100,b'1758539093,0.0,0.0,0.07'
1758539095,192.168.43.100,b'1758539095,0.0,0.0,0.07'
1758539097,192.168.43.100,b'1758539097,0.0,0.0,0.07'
1758539099,192.168.43.100,b'1758539099,0.0,0.0,0.07'
1758539101,192.168.43.100,b'1758539101,0.0,0.0,0.07'
1758539103,192.168.43.100,b'1758539103,0.0,0.0,0.07'
1758539105,192.168.43.100,b'1758539105,0.0,0.0,0.07'
1758539107,192.168.43.100,b'1758539107,0.0,0.0,0.07'
1758539109,192.168.43.100,b'1758539109,0.0,0.0,0.07'
1758539111,192.168.43.100,b'1758539111,0.0,0.0,0.07'
1758539113,192.168.43.100,b'1758539113,0.0,0.0,0.07'
1758539115,192.168.43.100,b'1758539115,0.0,0.0,0.07'
